src,dst,channel,mean_rssi,pdr,tx_count,,,,,,,
1,5,16,-86.39,1,100,,,,,,,
1,46,16,-86.39,1,100,,,,,,,
1,26,16,-57.38,1,100,,,,,,,
1,21,16,-86.8,0.67,100,,,,,,,
1,14,16,-86.39,1,100,,,,,,,
1,19,16,-89.21,0.06,100,,,,,,,
2,27,16,-48.57,1,100,,,,,,,
2,15,16,-49.42,1,100,,,,,,,
2,24,16,-66.18,1,100,,,,,,,
2,3,16,-82.54,1,100,,,,,,,
2,21,16,-65.39,1,100,,,,,,,
2,47,16,-89.05,0.07,100,,,,,,,
3,32,16,-56.39,1,100,,,,,,,
3,4,16,-83.68,0.72,100,,,,,,,
3,24,16,-50.44,1,100,,,,,,,
3,9,16,-81.77,0.72,100,,,,,,,
3,15,16,-87.63,0.29,100,,,,,,,
3,23,16,-86.72,0.72,100,,,,,,,
3,2,16,-83.43,0.99,100,,,,,,,
3,27,16,-78.24,1,100,,,,,,,
4,9,16,-47.25,1,100,,,,,,,
4,3,16,-83.17,1,100,,,,,,,
4,32,16,-56.39,1,100,,,,,,,
4,23,16,-68.36,1,100,,,,,,,
4,24,16,-84.05,1,100,,,,,,,
5,19,16,-65.39,1,100,,,,,,,
5,46,16,-84.6,1,100,,,,,,,
5,21,16,-88.36,0.14,100,,,,,,,
5,16,16,-50.39,1,100,,,,,,,
5,1,16,-86.39,1,100,,,,,,,
5,34,16,-71.39,1,100,,,,,,,
5,11,16,-83.65,0.96,100,,,,,,,
5,26,16,-74.39,1,100,,,,,,,
5,22,16,-84,1,100,,,,,,,
5,45,16,-86.39,1,100,,,,,,,
5,6,16,-85.38,1,100,,,,,,,
5,31,16,-51.77,1,100,,,,,,,
5,47,16,-74.58,1,100,,,,,,,
5,44,16,-74.39,1,100,,,,,,,
5,40,16,-71.16,1,100,,,,,,,
5,41,16,-84.2,0.95,100,,,,,,,
6,30,16,-86.39,1,100,,,,,,,
6,22,16,-65.48,1,100,,,,,,,
6,47,16,-50.45,1,100,,,,,,,
6,1,16,-86.39,1,100,,,,,,,
6,26,16,-79.27,1,100,,,,,,,
6,14,16,-59.39,1,100,,,,,,,
6,21,16,-75.89,1,100,,,,,,,
6,43,16,-85.71,0.94,100,,,,,,,
6,13,16,-80.38,1,100,,,,,,,
6,5,16,-85.38,1,100,,,,,,,
6,33,16,-86.59,0.82,100,,,,,,,
7,18,16,-73.22,1,100,,,,,,,
7,48,16,-47.39,1,100,,,,,,,
7,17,16,-72.69,0.66,100,,,,,,,
7,11,16,-86.81,0.66,100,,,,,,,
7,44,16,-86.81,0.66,100,,,,,,,
7,20,16,-60.04,1,100,,,,,,,
7,0,16,-65.66,1,100,,,,,,,
8,29,16,-77.39,1,100,,,,,,,
8,38,16,-74.09,1,100,,,,,,,
8,25,16,-77.83,1,100,,,,,,,
9,3,16,-80.41,1,100,,,,,,,
9,23,16,-62.39,1,100,,,,,,,
9,4,16,-44.39,1,100,,,,,,,
9,32,16,-71.38,1,100,,,,,,,
10,29,16,-80,1,100,,,,,,,
10,39,16,-71.39,1,100,,,,,,,
10,36,16,-44.39,1,100,,,,,,,
10,25,16,-68.14,1,100,,,,,,,
11,20,16,-83.85,0.66,100,,,,,,,
11,5,16,-83.63,1,100,,,,,,,
11,44,16,-56.39,1,100,,,,,,,
11,40,16,-65.39,1,100,,,,,,,
11,17,16,-69.66,0.87,100,,,,,,,
11,31,16,-86.75,0.7,100,,,,,,,
11,45,16,-79.4,1,100,,,,,,,
11,41,16,-74.39,1,100,,,,,,,
11,48,16,-86.83,0.65,100,,,,,,,
12,28,16,-59.39,1,100,,,,,,,
12,49,16,-86.39,1,100,,,,,,,
12,35,16,-70.77,1,100,,,,,,,
12,37,16,-86.39,1,100,,,,,,,
12,33,16,-86.72,0.72,100,,,,,,,
12,0,16,-67.39,1,100,,,,,,,
12,42,16,-59.39,1,100,,,,,,,
12,18,16,-86.33,1,100,,,,,,,
12,48,16,-78.58,1,100,,,,,,,
13,6,16,-80.36,1,100,,,,,,,
13,43,16,-41.39,1,100,,,,,,,
13,33,16,-71.39,1,100,,,,,,,
13,14,16,-79.53,1,100,,,,,,,
13,49,16,-77.97,1,100,,,,,,,
13,21,16,-88.29,0.15,100,,,,,,,
14,13,16,-78.6,1,100,,,,,,,
14,1,16,-86.4,0.99,100,,,,,,,
14,33,16,-85.99,1,100,,,,,,,
14,21,16,-82.58,1,100,,,,,,,
14,47,16,-62.42,1,100,,,,,,,
14,6,16,-59.11,1,100,,,,,,,
14,30,16,-86.62,0.8,100,,,,,,,
14,43,16,-83.53,1,100,,,,,,,
14,22,16,-74.39,1,100,,,,,,,
14,26,16,-86.39,1,100,,,,,,,
15,24,16,-81.08,0.99,100,,,,,,,
15,3,16,-86.81,0.66,100,,,,,,,
15,22,16,-83.52,1,100,,,,,,,
15,47,16,-74.39,1,100,,,,,,,
15,21,16,-59.81,1,100,,,,,,,
15,2,16,-50.39,1,100,,,,,,,
15,27,16,-68.4,0.99,100,,,,,,,
16,19,16,-74.39,1,100,,,,,,,
16,40,16,-85.88,0.71,100,,,,,,,
16,26,16,-86.39,1,100,,,,,,,
16,5,16,-51.57,1,100,,,,,,,
16,31,16,-71.39,1,100,,,,,,,
16,46,16,-74.87,1,100,,,,,,,
16,30,16,-87.7,0.27,100,,,,,,,
17,20,16,-62.22,1,100,,,,,,,
17,45,16,-86.39,1,100,,,,,,,
17,44,16,-68.25,1,100,,,,,,,
17,11,16,-69.31,1,100,,,,,,,
17,48,16,-86.16,0.85,100,,,,,,,
17,40,16,-74.5,1,100,,,,,,,
18,20,16,-86.78,0.68,100,,,,,,,
18,35,16,-85.44,0.95,100,,,,,,,
18,12,16,-84.63,0.98,100,,,,,,,
18,0,16,-70.33,1,100,,,,,,,
18,48,16,-55.8,1,100,,,,,,,
18,42,16,-89.05,0.07,100,,,,,,,
19,5,16,-65.61,1,100,,,,,,,
19,46,16,-59.39,1,100,,,,,,,
19,31,16,-85.46,0.99,100,,,,,,,
19,26,16,-68.41,0.99,100,,,,,,,
19,1,16,-87.47,0.34,100,,,,,,,
19,30,16,-86.49,0.91,100,,,,,,,
19,16,16,-74.39,1,100,,,,,,,
19,44,16,-89.39,0.05,100,,,,,,,
20,17,16,-62,1,100,,,,,,,
20,44,16,-85.73,0.61,100,,,,,,,
20,40,16,-87.31,0.4,100,,,,,,,
20,48,16,-76.67,1,100,,,,,,,
20,18,16,-86.39,0.99,100,,,,,,,
20,11,16,-81.73,0.92,100,,,,,,,
21,5,16,-88.6,0.11,100,,,,,,,
21,27,16,-77.41,0.99,100,,,,,,,
21,1,16,-86.4,0.99,100,,,,,,,
21,30,16,-86.4,0.99,100,,,,,,,
21,6,16,-74.56,0.99,100,,,,,,,
21,14,16,-81.95,0.99,100,,,,,,,
21,13,16,-87.26,0.42,100,,,,,,,
21,24,16,-84.23,0.98,100,,,,,,,
21,22,16,-74.4,0.99,100,,,,,,,
21,15,16,-59.4,0.99,100,,,,,,,
21,47,16,-56.4,0.99,100,,,,,,,
21,46,16,-86.4,0.99,100,,,,,,,
21,2,16,-64.23,0.99,100,,,,,,,
21,33,16,-87.91,0.22,100,,,,,,,
22,21,16,-75.06,1,100,,,,,,,
22,1,16,-84.38,1,100,,,,,,,
22,46,16,-81.17,1,100,,,,,,,
22,26,16,-71.39,1,100,,,,,,,
22,47,16,-53.41,1,100,,,,,,,
22,5,16,-83.41,1,100,,,,,,,
22,6,16,-65.45,1,100,,,,,,,
22,14,16,-74.39,1,100,,,,,,,
22,31,16,-86.81,0.66,100,,,,,,,
22,15,16,-82.34,1,100,,,,,,,
22,30,16,-76.33,1,100,,,,,,,
22,19,16,-89.21,0.06,100,,,,,,,
23,3,16,-85.82,0.98,100,,,,,,,
23,9,16,-62.3,1,100,,,,,,,
23,4,16,-68.27,1,100,,,,,,,
23,32,16,-77.66,0.99,100,,,,,,,
24,3,16,-50.39,1,100,,,,,,,
24,21,16,-83.84,1,100,,,,,,,
24,27,16,-48.9,1,100,,,,,,,
24,2,16,-66.31,1,100,,,,,,,
24,15,16,-78.61,1,100,,,,,,,
24,4,16,-82.42,0.76,100,,,,,,,
24,9,16,-88,0.2,100,,,,,,,
24,32,16,-83.31,0.73,100,,,,,,,
25,10,16,-69.71,1,100,,,,,,,
25,29,16,-50.44,1,100,,,,,,,
25,39,16,-74.39,1,100,,,,,,,
25,8,16,-78.38,1,100,,,,,,,
25,36,16,-72.95,1,100,,,,,,,
26,22,16,-71.39,1,100,,,,,,,
26,1,16,-56.39,1,100,,,,,,,
26,47,16,-65.71,1,100,,,,,,,
26,19,16,-68.39,1,100,,,,,,,
26,46,16,-54.95,1,100,,,,,,,
26,5,16,-74.39,1,100,,,,,,,
26,14,16,-86.39,1,100,,,,,,,
26,16,16,-86.39,1,100,,,,,,,
26,6,16,-77.56,1,100,,,,,,,
26,30,16,-71.39,1,100,,,,,,,
26,31,16,-75.99,1,100,,,,,,,
27,15,16,-65.39,1,100,,,,,,,
27,47,16,-86.42,0.98,100,,,,,,,
27,21,16,-77.39,1,100,,,,,,,
27,3,16,-77.39,1,100,,,,,,,
27,2,16,-47.39,1,100,,,,,,,
27,24,16,-47.39,1,100,,,,,,,
27,32,16,-89.61,0.04,100,,,,,,,
28,42,16,-65.39,1,100,,,,,,,
28,48,16,-86.44,0.87,100,,,,,,,
28,12,16,-59.49,1,100,,,,,,,
28,49,16,-77.44,1,100,,,,,,,
28,37,16,-77.21,1,100,,,,,,,
28,0,16,-74.36,1,100,,,,,,,
28,35,16,-74.39,1,100,,,,,,,
28,33,16,-87.34,0.39,100,,,,,,,
29,25,16,-49.33,1,100,,,,,,,
29,8,16,-77.34,1,100,,,,,,,
29,10,16,-80.39,1,100,,,,,,,
30,46,16,-84.47,1,100,,,,,,,
30,47,16,-69.51,0.99,100,,,,,,,
30,6,16,-86.42,0.98,100,,,,,,,
30,22,16,-74.4,0.99,100,,,,,,,
30,14,16,-87.15,0.47,100,,,,,,,
30,26,16,-69.82,1,100,,,,,,,
30,1,16,-68.39,1,100,,,,,,,
30,19,16,-86.51,0.89,100,,,,,,,
30,21,16,-86.99,0.55,100,,,,,,,
30,16,16,-86.78,0.68,100,,,,,,,
31,47,16,-86.42,0.98,100,,,,,,,
31,11,16,-86.77,0.69,100,,,,,,,
31,22,16,-86.39,1,100,,,,,,,
31,30,16,-89.61,0.04,100,,,,,,,
31,16,16,-74.38,1,100,,,,,,,
31,26,16,-77.36,1,100,,,,,,,
31,5,16,-53.39,1,100,,,,,,,
31,46,16,-76.28,1,100,,,,,,,
31,41,16,-77.38,1,100,,,,,,,
31,44,16,-79.75,0.71,100,,,,,,,
31,19,16,-85.62,1,100,,,,,,,
31,40,16,-77.37,0.94,100,,,,,,,
31,45,16,-86.39,1,100,,,,,,,
31,34,16,-56.39,1,100,,,,,,,
32,3,16,-56.4,0.99,100,,,,,,,
32,24,16,-83.25,0.98,100,,,,,,,
32,9,16,-71.09,1,100,,,,,,,
32,23,16,-78.66,1,100,,,,,,,
32,4,16,-56.39,1,100,,,,,,,
32,27,16,-89.61,0.04,100,,,,,,,
33,13,16,-71.28,1,100,,,,,,,
33,6,16,-86.27,1,100,,,,,,,
33,14,16,-85.55,1,100,,,,,,,
33,49,16,-65.39,1,100,,,,,,,
33,12,16,-86.4,0.99,100,,,,,,,
33,43,16,-62.88,1,100,,,,,,,
33,28,16,-86.46,0.94,100,,,,,,,
33,21,16,-87.67,0.28,100,,,,,,,
34,44,16,-71.4,1,100,,,,,,,
34,5,16,-71.39,1,100,,,,,,,
34,41,16,-79.15,1,100,,,,,,,
34,31,16,-56.39,1,100,,,,,,,
34,40,16,-75.13,1,100,,,,,,,
35,0,16,-62.39,1,100,,,,,,,
35,18,16,-85.52,1,100,,,,,,,
35,12,16,-69.36,1,100,,,,,,,
35,42,16,-87.5,0.33,100,,,,,,,
35,48,16,-80.46,1,100,,,,,,,
35,28,16,-74.78,1,100,,,,,,,
36,25,16,-71.38,1,100,,,,,,,
36,45,16,-86.57,0.84,100,,,,,,,
36,39,16,-56.39,1,100,,,,,,,
36,10,16,-44.39,1,100,,,,,,,
37,12,16,-85.71,1,100,,,,,,,
37,42,16,-86.31,1,100,,,,,,,
37,28,16,-77.15,1,100,,,,,,,
37,49,16,-82.82,0.99,100,,,,,,,
38,8,16,-74.39,1,100,,,,,,,
39,25,16,-72.68,1,100,,,,,,,
39,36,16,-56.39,1,100,,,,,,,
39,10,16,-72.1,1,100,,,,,,,
39,45,16,-86.39,1,100,,,,,,,
40,16,16,-85.65,1,100,,,,,,,
40,44,16,-26.97,1,100,,,,,,,
40,34,16,-75.42,1,100,,,,,,,
40,17,16,-74.42,1,100,,,,,,,
40,5,16,-71.17,1,100,,,,,,,
40,45,16,-74.39,1,100,,,,,,,
40,11,16,-64.49,1,100,,,,,,,
40,41,16,-69.47,1,100,,,,,,,
40,31,16,-77.39,0.99,100,,,,,,,
40,46,16,-86.4,0.99,100,,,,,,,
41,40,16,-68.39,1,100,,,,,,,
41,5,16,-83.66,1,100,,,,,,,
41,45,16,-70.36,1,100,,,,,,,
41,34,16,-79.56,1,100,,,,,,,
41,44,16,-60.39,1,100,,,,,,,
41,31,16,-77.3,1,100,,,,,,,
41,11,16,-71.47,1,100,,,,,,,
41,46,16,-87.39,0.37,100,,,,,,,
42,12,16,-59.4,0.99,100,,,,,,,
42,35,16,-88.29,0.15,100,,,,,,,
42,28,16,-65.39,1,100,,,,,,,
42,48,16,-87.57,0.31,100,,,,,,,
42,0,16,-77.38,1,100,,,,,,,
42,37,16,-86.39,1,100,,,,,,,
43,47,16,-78.52,1,100,,,,,,,
43,49,16,-77.4,0.99,100,,,,,,,
43,33,16,-62.75,1,100,,,,,,,
43,14,16,-80.34,1,100,,,,,,,
43,13,16,-41.54,1,100,,,,,,,
43,6,16,-85.22,1,100,,,,,,,
44,17,16,-67.57,1,100,,,,,,,
44,19,16,-86.86,0.63,100,,,,,,,
44,5,16,-74.39,1,100,,,,,,,
44,34,16,-71.43,1,100,,,,,,,
44,11,16,-55.39,1,100,,,,,,,
44,41,16,-60.41,1,100,,,,,,,
44,31,16,-80.33,1,100,,,,,,,
44,40,16,-26.39,1,100,,,,,,,
44,45,16,-74.39,1,100,,,,,,,
44,20,16,-86.91,0.6,100,,,,,,,
45,44,16,-73.14,1,100,,,,,,,
45,17,16,-86.94,0.58,100,,,,,,,
45,41,16,-70.99,1,100,,,,,,,
45,11,16,-77.51,0.94,100,,,,,,,
45,31,16,-86.41,0.95,100,,,,,,,
45,40,16,-74.36,1,100,,,,,,,
45,5,16,-86.04,1,100,,,,,,,
45,39,16,-83.55,1,100,,,,,,,
46,1,16,-86.39,1,100,,,,,,,
46,16,16,-76.32,1,100,,,,,,,
46,47,16,-83.27,1,100,,,,,,,
46,30,16,-86.31,1,100,,,,,,,
46,22,16,-82.31,1,100,,,,,,,
46,21,16,-86.8,0.67,100,,,,,,,
46,19,16,-59.39,1,100,,,,,,,
46,31,16,-77.1,1,100,,,,,,,
46,5,16,-84.83,1,100,,,,,,,
46,26,16,-56.93,1,100,,,,,,,
46,40,16,-86.78,0.68,100,,,,,,,
47,30,16,-71.39,1,100,,,,,,,
47,31,16,-86.47,0.93,100,,,,,,,
47,1,16,-86.39,1,100,,,,,,,
47,46,16,-82.23,1,100,,,,,,,
47,22,16,-53.39,1,100,,,,,,,
47,5,16,-74.58,1,100,,,,,,,
47,2,16,-86.61,0.81,100,,,,,,,
47,15,16,-74.39,1,100,,,,,,,
47,13,16,-86.49,0.91,100,,,,,,,
47,6,16,-50.44,1,100,,,,,,,
47,14,16,-63.67,1,100,,,,,,,
47,26,16,-67.46,1,100,,,,,,,
47,27,16,-86.39,1,100,,,,,,,
47,43,16,-78.72,1,100,,,,,,,
47,21,16,-56.39,1,100,,,,,,,
48,42,16,-86.61,0.81,100,,,,,,,
48,11,16,-87.07,0.51,100,,,,,,,
48,0,16,-65.39,1,100,,,,,,,
48,20,16,-77.73,0.7,100,,,,,,,
48,12,16,-77.39,1,100,,,,,,,
48,35,16,-79.35,1,100,,,,,,,
48,28,16,-86.39,1,100,,,,,,,
48,18,16,-54.49,1,100,,,,,,,
48,17,16,-86.05,0.53,100,,,,,,,
49,33,16,-65.39,1,100,,,,,,,
49,28,16,-77.39,1,100,,,,,,,
49,37,16,-82.56,1,100,,,,,,,
49,12,16,-86.39,1,100,,,,,,,
49,13,16,-77.39,1,100,,,,,,,
49,43,16,-77.25,1,100,,,,,,,
49,42,16,-89.9,0.03,100,,,,,,,
0,12,17,-65.39,1,100,,,,,,,
0,28,17,-71.57,1,100,,,,,,,
0,48,17,-63.47,1,100,,,,,,,
0,42,17,-78.38,1,100,,,,,,,
0,20,17,-87.57,0.31,100,,,,,,,
0,18,17,-68.39,1,100,,,,,,,
0,35,17,-59.44,1,100,,,,,,,
1,21,17,-87.34,0.39,100,,,,,,,
1,46,17,-86.39,1,100,,,,,,,
1,19,17,-86.42,0.98,100,,,,,,,
1,26,17,-59.38,1,100,,,,,,,
1,14,17,-86.63,0.79,100,,,,,,,
1,47,17,-87.04,0.46,100,,,,,,,
1,30,17,-70.5,1,100,,,,,,,
1,22,17,-83.39,1,100,,,,,,,
1,5,17,-86.77,0.69,100,,,,,,,
2,47,17,-85.55,0.52,100,,,,,,,
2,15,17,-47.39,1,100,,,,,,,
2,3,17,-78.42,1,100,,,,,,,
2,21,17,-64.36,1,100,,,,,,,
2,27,17,-50.39,1,100,,,,,,,
2,24,17,-67.4,1,100,,,,,,,
3,2,17,-79.38,1,100,,,,,,,
3,27,17,-77.39,1,100,,,,,,,
3,23,17,-86.8,0.67,100,,,,,,,
3,9,17,-80.8,0.67,100,,,,,,,
3,24,17,-53.39,1,100,,,,,,,
3,32,17,-56.17,1,100,,,,,,,
3,4,17,-83.8,0.67,100,,,,,,,
4,32,17,-57.7,1,100,,,,,,,
4,24,17,-84.55,1,100,,,,,,,
4,23,17,-67.82,0.83,100,,,,,,,
4,3,17,-83.43,0.79,100,,,,,,,
4,9,17,-47.39,1,100,,,,,,,
5,34,17,-73.13,1,100,,,,,,,
5,47,17,-76.44,1,100,,,,,,,
5,16,17,-50.43,1,100,,,,,,,
5,21,17,-87.74,0.26,100,,,,,,,
5,19,17,-65.83,1,100,,,,,,,
5,44,17,-74.81,0.66,100,,,,,,,
5,1,17,-86.4,0.99,100,,,,,,,
5,31,17,-50.41,1,100,,,,,,,
5,22,17,-84.49,1,100,,,,,,,
5,26,17,-74.4,1,100,,,,,,,
5,6,17,-85.63,0.83,100,,,,,,,
5,40,17,-72.03,0.67,100,,,,,,,
5,46,17,-76.44,1,100,,,,,,,
5,41,17,-85.91,0.66,100,,,,,,,
5,45,17,-86.39,1,100,,,,,,,
5,11,17,-83.11,0.66,100,,,,,,,
6,22,17,-62.51,1,100,,,,,,,
6,13,17,-81.19,1,100,,,,,,,
6,14,17,-57.01,1,100,,,,,,,
6,21,17,-75.8,0.72,100,,,,,,,
6,47,17,-53.39,1,100,,,,,,,
6,43,17,-83.85,0.69,100,,,,,,,
6,5,17,-86.11,1,100,,,,,,,
6,30,17,-86.39,1,100,,,,,,,
6,26,17,-80.39,1,100,,,,,,,
6,33,17,-86.77,0.69,100,,,,,,,
6,1,17,-87.11,0.49,100,,,,,,,
7,18,17,-71.38,1,100,,,,,,,
7,44,17,-86.81,0.66,100,,,,,,,
7,0,17,-68.11,1,100,,,,,,,
7,20,17,-62.24,0.87,100,,,,,,,
7,17,17,-73.76,0.68,100,,,,,,,
7,11,17,-86.8,0.67,100,,,,,,,
7,48,17,-47.39,1,100,,,,,,,
7,41,17,-88.8,0.09,100,,,,,,,
8,29,17,-78.36,1,100,,,,,,,
8,38,17,-80.77,1,100,,,,,,,
8,25,17,-77.39,1,100,,,,,,,
9,4,17,-46.18,1,100,,,,,,,
9,24,17,-88.06,0.19,100,,,,,,,
9,3,17,-79.56,1,100,,,,,,,
9,32,17,-72.58,0.68,100,,,,,,,
9,23,17,-62.41,1,100,,,,,,,
10,36,17,-44.39,1,100,,,,,,,
10,29,17,-75.57,1,100,,,,,,,
10,39,17,-71.44,1,100,,,,,,,
10,25,17,-64.38,1,100,,,,,,,
11,48,17,-87.09,0.5,100,,,,,,,
11,40,17,-66.06,0.76,100,,,,,,,
11,45,17,-79.61,1,100,,,,,,,
11,44,17,-55.45,1,100,,,,,,,
11,31,17,-87.39,0.37,100,,,,,,,
11,5,17,-82.93,0.99,100,,,,,,,
11,41,17,-74.31,0.99,100,,,,,,,
11,17,17,-69.88,0.7,100,,,,,,,
11,20,17,-79.79,0.7,100,,,,,,,
12,28,17,-59.39,1,100,,,,,,,
12,37,17,-86.39,1,100,,,,,,,
12,18,17,-86.89,0.61,100,,,,,,,
12,42,17,-59.39,1,100,,,,,,,
12,35,17,-73.42,1,100,,,,,,,
12,33,17,-86.81,0.66,100,,,,,,,
12,0,17,-65.39,1,100,,,,,,,
12,48,17,-80.25,0.69,100,,,,,,,
13,43,17,-41.39,1,100,,,,,,,
13,6,17,-81.33,1,100,,,,,,,
13,14,17,-82.62,0.99,100,,,,,,,
13,21,17,-87.5,0.33,100,,,,,,,
13,33,17,-66.09,1,100,,,,,,,
13,47,17,-87.47,0.34,100,,,,,,,
13,49,17,-76.19,1,100,,,,,,,
14,1,17,-86.39,1,100,,,,,,,
14,21,17,-82.14,0.68,100,,,,,,,
14,33,17,-86.8,0.67,100,,,,,,,
14,6,17,-56.68,0.99,100,,,,,,,
14,47,17,-62.4,0.99,100,,,,,,,
14,30,17,-87.63,0.29,100,,,,,,,
14,22,17,-74.4,0.99,100,,,,,,,
14,13,17,-81.42,1,100,,,,,,,
14,43,17,-74.41,1,100,,,,,,,
14,26,17,-86.39,1,100,,,,,,,
15,47,17,-74.3,1,100,,,,,,,
15,21,17,-62.39,1,100,,,,,,,
15,2,17,-49.47,1,100,,,,,,,
15,22,17,-84.22,1,100,,,,,,,
15,3,17,-88.92,0.08,100,,,,,,,
15,24,17,-79.34,1,100,,,,,,,
15,27,17,-68.41,1,100,,,,,,,
16,46,17,-74.98,1,100,,,,,,,
16,5,17,-52.54,1,100,,,,,,,
16,19,17,-73.63,1,100,,,,,,,
16,31,17,-71.86,1,100,,,,,,,
16,26,17,-86.49,0.91,100,,,,,,,
16,40,17,-86.35,0.65,100,,,,,,,
17,40,17,-77.37,0.89,100,,,,,,,
17,41,17,-86.81,0.66,100,,,,,,,
17,44,17,-67.81,1,100,,,,,,,
17,45,17,-86.39,1,100,,,,,,,
17,20,17,-62.47,1,100,,,,,,,
17,11,17,-69.36,1,100,,,,,,,
17,48,17,-86.59,0.82,100,,,,,,,
18,0,17,-68.39,1,100,,,,,,,
18,48,17,-56.77,1,100,,,,,,,
18,20,17,-86.8,0.67,100,,,,,,,
18,35,17,-86.04,1,100,,,,,,,
18,12,17,-86.39,1,100,,,,,,,
18,42,17,-87.36,0.38,100,,,,,,,
19,46,17,-61.26,1,100,,,,,,,
19,26,17,-68.39,1,100,,,,,,,
19,5,17,-67.92,1,100,,,,,,,
19,16,17,-74.39,1,100,,,,,,,
19,30,17,-86.39,1,100,,,,,,,
19,31,17,-85.2,0.77,100,,,,,,,
19,1,17,-86.39,1,100,,,,,,,
19,44,17,-86.94,0.58,100,,,,,,,
19,22,17,-88.06,0.19,100,,,,,,,
20,18,17,-86.63,0.74,100,,,,,,,
20,11,17,-77.79,0.73,100,,,,,,,
20,0,17,-87.09,0.5,100,,,,,,,
20,44,17,-82.77,0.65,100,,,,,,,
20,40,17,-88,0.2,100,,,,,,,
20,17,17,-62.49,0.92,100,,,,,,,
20,48,17,-76.39,0.79,100,,,,,,,
21,14,17,-81.09,1,100,,,,,,,
21,6,17,-74.42,1,100,,,,,,,
21,15,17,-59.91,1,100,,,,,,,
21,27,17,-77.39,1,100,,,,,,,
21,13,17,-87.24,0.43,100,,,,,,,
21,46,17,-86.38,1,100,,,,,,,
21,2,17,-62.7,1,100,,,,,,,
21,1,17,-86.39,1,100,,,,,,,
21,24,17,-84.25,1,100,,,,,,,
21,5,17,-86.8,0.67,100,,,,,,,
21,22,17,-71.43,1,100,,,,,,,
21,33,17,-86.84,0.64,100,,,,,,,
21,47,17,-57.44,1,100,,,,,,,
21,30,17,-88,0.2,100,,,,,,,
22,6,17,-62.5,1,100,,,,,,,
22,15,17,-82.65,1,100,,,,,,,
22,26,17,-69.76,1,100,,,,,,,
22,21,17,-72.77,1,100,,,,,,,
22,1,17,-84.52,1,100,,,,,,,
22,46,17,-80.5,1,100,,,,,,,
22,30,17,-76.5,1,100,,,,,,,
22,5,17,-84.27,1,100,,,,,,,
22,47,17,-56.39,1,100,,,,,,,
22,14,17,-74.39,1,100,,,,,,,
22,31,17,-86.8,0.67,100,,,,,,,
22,19,17,-88.36,0.14,100,,,,,,,
23,3,17,-85.75,0.7,100,,,,,,,
23,9,17,-61.87,1,100,,,,,,,
23,4,17,-66.69,1,100,,,,,,,
23,32,17,-77.29,0.68,100,,,,,,,
24,2,17,-67.66,1,100,,,,,,,
24,27,17,-50.18,1,100,,,,,,,
24,15,17,-77.34,1,100,,,,,,,
24,3,17,-50.39,1,100,,,,,,,
24,4,17,-83.54,0.66,100,,,,,,,
24,9,17,-87.24,0.43,100,,,,,,,
24,21,17,-84.29,0.66,100,,,,,,,
24,32,17,-85.97,0.66,100,,,,,,,
25,36,17,-77.39,1,100,,,,,,,
25,8,17,-77.39,1,100,,,,,,,
25,39,17,-74.39,1,100,,,,,,,
25,10,17,-65.39,1,100,,,,,,,
25,29,17,-53.39,1,100,,,,,,,
25,38,17,-87.82,0.24,100,,,,,,,
26,30,17,-71.39,1,100,,,,,,,
26,46,17,-56.39,1,100,,,,,,,
26,6,17,-79.45,1,100,,,,,,,
26,1,17,-56.85,1,100,,,,,,,
26,19,17,-68.39,1,100,,,,,,,
26,47,17,-65.52,1,100,,,,,,,
26,5,17,-74.39,1,100,,,,,,,
26,22,17,-69.07,1,100,,,,,,,
26,31,17,-75,1,100,,,,,,,
26,14,17,-86.74,0.71,100,,,,,,,
26,16,17,-86.7,0.74,100,,,,,,,
27,2,17,-50.31,1,100,,,,,,,
27,3,17,-75.68,1,100,,,,,,,
27,24,17,-47.64,1,100,,,,,,,
27,47,17,-87.24,0.43,100,,,,,,,
27,21,17,-77.1,0.99,100,,,,,,,
27,15,17,-66.41,0.99,100,,,,,,,
28,12,17,-59.39,1,100,,,,,,,
28,49,17,-77.39,1,100,,,,,,,
28,0,17,-74.21,1,100,,,,,,,
28,48,17,-86.41,0.69,100,,,,,,,
28,35,17,-74.98,1,100,,,,,,,
28,42,17,-65.39,1,100,,,,,,,
28,37,17,-77.9,1,100,,,,,,,
28,33,17,-91,0.01,100,,,,,,,
29,25,17,-50.39,1,100,,,,,,,
29,10,17,-76.41,1,100,,,,,,,
29,36,17,-86.39,1,100,,,,,,,
29,8,17,-77.39,1,100,,,,,,,
29,38,17,-87.19,0.45,100,,,,,,,
30,19,17,-86.39,1,100,,,,,,,
30,26,17,-71.31,1,100,,,,,,,
30,47,17,-71.1,1,100,,,,,,,
30,22,17,-74.39,1,100,,,,,,,
30,1,17,-68.39,1,100,,,,,,,
30,46,17,-83.41,1,100,,,,,,,
30,6,17,-86.08,0.62,100,,,,,,,
30,21,17,-88.8,0.09,100,,,,,,,
30,14,17,-87.7,0.27,100,,,,,,,
30,16,17,-88.8,0.09,100,,,,,,,
31,47,17,-87.13,0.48,100,,,,,,,
31,16,17,-74.39,1,100,,,,,,,
31,19,17,-84.98,1,100,,,,,,,
31,44,17,-77.91,0.65,100,,,,,,,
31,22,17,-86.39,1,100,,,,,,,
31,46,17,-74.66,1,100,,,,,,,
31,11,17,-86.86,0.63,100,,,,,,,
